Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"LA Holdings Co., Ltd. (TSE:2986)",TSE:2986,Real Estate (Development),Real Estate,6500,Japan,Japan,Japan
Ladam Affordable Housing Limited (BSE:540026),BSE:540026,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Laddu Gopal Online Services Limited (BSE:537707),BSE:537707,Real Estate (Development),Real Estate,6512,India,Emerging Markets,India
Lagenda Properties Berhad (KLSE:LAGENDA),KLSE:LAGENDA,Real Estate (Development),Real Estate,0200,Malaysia,Emerging Markets,Small Asia
Lai Fung Holdings Limited (SEHK:1125),SEHK:1125,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Lake Shore Realty Limited (BSE:519612),BSE:519612,Real Estate (Development),Real Estate,2020,India,Emerging Markets,India
Lalin Property Public Company Limited (SET:LALIN),SET:LALIN,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Lancor Holdings Limited (BSE:509048),BSE:509048,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Land & General Berhad (KLSE:L&G),KLSE:L&G,Real Estate (Development),Real Estate,9997,Malaysia,Emerging Markets,Small Asia
Land and Houses Public Company Limited (SET:LH),SET:LH,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Landix Inc. (TSE:2981),TSE:2981,Real Estate (Development),Real Estate,7370,Japan,Japan,Japan
Landmark Property Development Company Limited (NSEI:LPDC),NSEI:LPDC,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
"Langold Real Estate Co., Ltd. (SZSE:002305)",SZSE:002305,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
Last Mile Enterprises Limited (BSE:526961),BSE:526961,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Lavvi Empreendimentos Imobiliários S.A. (BOVESPA:LAVV3),BOVESPA:LAVV3,Real Estate (Development),Real Estate,6552,Brazil,Emerging Markets,Latin America & Caribbean
Laxmi Goldorna House Limited (NSEI:LGHL),NSEI:LGHL,Real Estate (Development),Real Estate,3911,India,Emerging Markets,India
LBI Capital Berhad (KLSE:LBICAP),KLSE:LBICAP,Real Estate (Development),Real Estate,3021,Malaysia,Emerging Markets,Small Asia
LBS Bina Group Berhad (KLSE:LBS),KLSE:LBS,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
LDG Investment Joint Stock Company (HOSE:LDG),HOSE:LDG,Real Estate (Development),Real Estate,6552,Vietnam,Emerging Markets,Small Asia
Lee Hedges PLC (COSE:SHAW.N0000),COSE:SHAW.N0000,Real Estate (Development),Real Estate,6552,Sri Lanka,Emerging Markets,Small Asia
Les Constructeurs du Bois S.A. (ENXTPA:MLLCB),ENXTPA:MLLCB,Real Estate (Development),Real Estate,6552,France,Developed Europe,EU & Environs
Lewinsky-Ofer Ltd. (TASE:LEOF),TASE:LEOF,Real Estate (Development),Real Estate,6552,Israel,Emerging Markets,Africa and Middle East
"Li Ming Development Construction Co., Ltd. (TPEX:6212)",TPEX:6212,Real Estate (Development),Real Estate,5065,Taiwan,Emerging Markets,Small Asia
"Lib Work Co.,Ltd. (TSE:1431)",TSE:1431,Real Estate (Development),Real Estate,6552,Japan,Japan,Japan
Lifestyle Communities Limited (ASX:LIC),ASX:LIC,Real Estate (Development),Real Estate,6500,Australia,"Australia, NZ and Canada",Australia & NZ
Lodha Developers Limited (NSEI:LODHA),NSEI:LODHA,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Lodzia Real Estate Ltd. (TASE:LODZ),TASE:LODZ,Real Estate (Development),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
Logan Group Company Limited (SEHK:3380),SEHK:3380,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
LogProstyle Inc. (NYSEAM:LGPS),NYSEAM:LGPS,Real Estate (Development),Real Estate,6552,Japan,Japan,Japan
Lokum Deweloper S.A. (WSE:LKD),WSE:LKD,Real Estate (Development),Real Estate,6552,Poland,Developed Europe,EU & Environs
Longfor Group Holdings Limited (SEHK:960),SEHK:960,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Luminor Financial Holdings Limited (Catalist:5UA),Catalist:5UA,Real Estate (Development),Real Estate,6552,Singapore,Emerging Markets,Small Asia
Luzon Ronson N.V. (TASE:LURO),TASE:LURO,Real Estate (Development),Real Estate,6552,Israel,Emerging Markets,Africa and Middle East
LVGEM (China) Real Estate Investment Company Limited (SEHK:95),SEHK:95,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
M K Land Holdings Berhad (KLSE:MKLAND),KLSE:MKLAND,Real Estate (Development),Real Estate,6550,Malaysia,Emerging Markets,Small Asia
M.K. Real Estate Development Public Company Limited (SET:MK),SET:MK,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Magna Prima Berhad (KLSE:MAGNA),KLSE:MAGNA,Real Estate (Development),Real Estate,1500,Malaysia,Emerging Markets,Small Asia
Mah Sing Group Berhad (KLSE:MAHSING),KLSE:MAHSING,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Mahindra Lifespace Developers Limited (BSE:532313),BSE:532313,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
Major Development Public Company Limited (SET:MJD),SET:MJD,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Majuperak Holdings Berhad (KLSE:MJPERAK),KLSE:MJPERAK,Real Estate (Development),Real Estate,9998,Malaysia,Emerging Markets,Small Asia
Malton Berhad (KLSE:MALTON),KLSE:MALTON,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Man Sang International Limited (SEHK:938),SEHK:938,Real Estate (Development),Real Estate,3911,Hong Kong,Emerging Markets,China
Manazel Holding Company K.P.S.C. (KWSE:MANAZEL),KWSE:MANAZEL,Real Estate (Development),Real Estate,6500,Kuwait,Emerging Markets,Africa and Middle East
Manazel PJSC (ADX:MANAZEL),ADX:MANAZEL,Real Estate (Development),Real Estate,6500,United Arab Emirates,Emerging Markets,Africa and Middle East
Manor Estates and Industries Limited (BSE:526115),BSE:526115,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Manraj Housing Finance Limited (BSE:530537),BSE:530537,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Marathon Nextgen Realty Limited (BSE:503101),BSE:503101,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Marvipol Development S.A. (WSE:MVP),WSE:MVP,Real Estate (Development),Real Estate,6552,Poland,Developed Europe,EU & Environs
Matrix Concepts Holdings Berhad (KLSE:MATRIX),KLSE:MATRIX,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Max Estates Limited (NSEI:MAXESTATES),NSEI:MAXESTATES,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Max Heights Infrastructure Limited (BSE:534338),BSE:534338,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Maxim Global Berhad (KLSE:MAXIM),KLSE:MAXIM,Real Estate (Development),Real Estate,2400,Malaysia,Emerging Markets,Small Asia
Megaworld Corporation (PSE:MEG),PSE:MEG,Real Estate (Development),Real Estate,6500,Philippines,Emerging Markets,Small Asia
Megiddo Y.K. Ltd (TASE:MGDO),TASE:MGDO,Real Estate (Development),Real Estate,6552,Israel,Emerging Markets,Africa and Middle East
Melcor Developments Ltd. (TSX:MRD),TSX:MRD,Real Estate (Development),Real Estate,6552,Canada,"Australia, NZ and Canada",Canada
Melnick Desenvolvimento Imobiliário S.A. (BOVESPA:MELK3),BOVESPA:MELK3,Real Estate (Development),Real Estate,6552,Brazil,Emerging Markets,Latin America & Caribbean
MENA Real Estate Company - KSCP (KWSE:MENA),KWSE:MENA,Real Estate (Development),Real Estate,6500,Kuwait,Emerging Markets,Africa and Middle East
Menang Corporation (M) Berhad (KLSE:MENANG),KLSE:MENANG,Real Estate (Development),Real Estate,1531,Malaysia,Emerging Markets,Small Asia
Meridian Berhad (KLSE:MERIDIAN),KLSE:MERIDIAN,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Metro Land Corporation Ltd. (SHSE:600683),SHSE:600683,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Metrovacesa S.A. (BME:MVC),BME:MVC,Real Estate (Development),Real Estate,6552,Spain,Developed Europe,EU & Environs
Midea Real Estate Holding Limited (SEHK:3990),SEHK:3990,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
MIDI p.l.c. (MTSE:MDI),MTSE:MDI,Real Estate (Development),Real Estate,6500,Malta,Developed Europe,EU & Environs
Millennium Housing Developers PLC (COSE:MHDL.N0000),COSE:MHDL.N0000,Real Estate (Development),Real Estate,6552,Sri Lanka,Emerging Markets,Small Asia
Mingfa Group (International) Company Limited (SEHK:846),SEHK:846,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Minmetals Land Limited (SEHK:230),SEHK:230,Real Estate (Development),Real Estate,3440,Hong Kong,Emerging Markets,China
"MIRARTH HOLDINGS,Inc. (TSE:8897)",TSE:8897,Real Estate (Development),Real Estate,6552,Japan,Japan,Japan
MirLand Development Corporation Plc (TASE:MLD-M),TASE:MLD-M,Real Estate (Development),Real Estate,6500,Cyprus,Developed Europe,EU & Environs
Mishorim Real Estate Investments Ltd (TASE:MSHR),TASE:MSHR,Real Estate (Development),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
Mitre Realty Empreendimentos e Participações S.A. (BOVESPA:MTRE3),BOVESPA:MTRE3,Real Estate (Development),Real Estate,6552,Brazil,Emerging Markets,Latin America & Caribbean
MKH Berhad (KLSE:MKH),KLSE:MKH,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
"Modern Land (China) Co., Limited (SEHK:1107)",SEHK:1107,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Modi's Navnirman Limited (BSE:543539),BSE:543539,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Mordechai Aviv Taasiot Beniyah (1973) Ltd. (TASE:AVIV),TASE:AVIV,Real Estate (Development),Real Estate,6552,Israel,Emerging Markets,Africa and Middle East
Moura Dubeux Engenharia S.A. (BOVESPA:MDNE3),BOVESPA:MDNE3,Real Estate (Development),Real Estate,6552,Brazil,Emerging Markets,Latin America & Caribbean
MPDL Limited (BSE:532723),BSE:532723,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
"MRC Allied, Inc. (PSE:MRC)",PSE:MRC,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
MUI Properties Berhad (KLSE:MUIPROP),KLSE:MUIPROP,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Multi-Usage Holdings Berhad (KLSE:MUH),KLSE:MUH,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Murapol S.A. (WSE:MUR),WSE:MUR,Real Estate (Development),Real Estate,6552,Poland,Developed Europe,EU & Environs
"My City Builders, Inc. (OTCPK:MYCB)",OTCPK:MYCB,Real Estate (Development),Real Estate,6552,United States,United States,United States
Myland Developments PLC (COSE:MDL.N0000),COSE:MDL.N0000,Real Estate (Development),Real Estate,6552,Sri Lanka,Emerging Markets,Small Asia
N.C. Housing Public Company Limited (SET:NCH),SET:NCH,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Nam Long Investment Corporation (HOSE:NLG),HOSE:NLG,Real Estate (Development),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
"Nanjing Chixia Development Co.,Ltd. (SHSE:600533)",SHSE:600533,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
Napochim Imobiliare S.A. (BVB:NCHI),BVB:NCHI,Real Estate (Development),Real Estate,6552,Romania,Emerging Markets,Eastern Europe & Russia
Narendra Properties Limited (BSE:531416),BSE:531416,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
National Standard (India) Limited (BSE:504882),BSE:504882,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
NCT Alliance Berhad (KLSE:NCT),KLSE:NCT,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Neo Infracon Limited (BSE:514332),BSE:514332,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
New City Development Group Limited (SEHK:456),SEHK:456,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Newtime Infrastructure Limited (BSE:531959),BSE:531959,Real Estate (Development),Real Estate,7372,India,Emerging Markets,India
Nexity SA (ENXTPA:NXI),ENXTPA:NXI,Real Estate (Development),Real Estate,6500,France,Developed Europe,EU & Environs
Nila Spaces Limited (NSEI:NILASPACES),NSEI:NILASPACES,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Nimbus Projects Limited (BSE:511714),BSE:511714,Real Estate (Development),Real Estate,7370,India,Emerging Markets,India
Ninh Van Bay Travel Real Estate Joint Stock Company (HOSE:NVT),HOSE:NVT,Real Estate (Development),Real Estate,7011,Vietnam,Emerging Markets,Small Asia
"Nippon Grande Co.,Ltd. (SPSE:2976)",SPSE:2976,Real Estate (Development),Real Estate,6552,Japan,Japan,Japan
Nirvana Development Public Company Limited (SET:NVD),SET:NVD,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
No Va Land Investment Group Corporation (HOSE:NVL),HOSE:NVL,Real Estate (Development),Real Estate,6552,Vietnam,Emerging Markets,Small Asia
NO. 2 Industrial Urban Development Joint Stock Company (HOSE:D2D),HOSE:D2D,Real Estate (Development),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
Noble Development Public Company Limited (SET:NOBLE),SET:NOBLE,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Noratis AG (XTRA:NUVA),XTRA:NUVA,Real Estate (Development),Real Estate,6552,Germany,Developed Europe,EU & Environs
Nyssa Corporation Limited (BSE:504378),BSE:504378,Real Estate (Development),Real Estate,6200,India,Emerging Markets,India
Oberoi Realty Limited (NSEI:OBEROIRLTY),NSEI:OBEROIRLTY,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
OCR Group Berhad (KLSE:OCR),KLSE:OCR,Real Estate (Development),Real Estate,2844,Malaysia,Emerging Markets,Small Asia
"Omagine, Inc. (OTCPK:OMAG.Q)",OTCPK:OMAG.Q,Real Estate (Development),Real Estate,6552,United States,United States,United States
Omaxe Limited (NSEI:OMAXE),NSEI:OMAXE,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Omico Corporation (PSE:OM),PSE:OM,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
One United Properties SA (BVB:ONE),BVB:ONE,Real Estate (Development),Real Estate,6552,Romania,Emerging Markets,Eastern Europe & Russia
Orca Investment Plc (CSE:ORCA),CSE:ORCA,Real Estate (Development),Real Estate,6552,Cyprus,Developed Europe,EU & Environs
Oriental Interest Berhad (KLSE:OIB),KLSE:OIB,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Origin Property Public Company Limited (SET:ORI),SET:ORI,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Ornsirin Holding Public Company Limited (SET:ORN),SET:ORN,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
OSK Holdings Berhad (KLSE:OSK),KLSE:OSK,Real Estate (Development),Real Estate,6211,Malaysia,Emerging Markets,Small Asia
Oswal Agro Mills Limited (BSE:500317),BSE:500317,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Oswal Greentech Limited (NSEI:OSWALGREEN),NSEI:OSWALGREEN,Real Estate (Development),Real Estate,2870,India,Emerging Markets,India
Overseas Realty (Ceylon) PLC (COSE:OSEA.N0000),COSE:OSEA.N0000,Real Estate (Development),Real Estate,6500,Sri Lanka,Emerging Markets,Small Asia
Oxley Holdings Limited (SGX:5UX),SGX:5UX,Real Estate (Development),Real Estate,6500,Singapore,Emerging Markets,Small Asia
Pace (Pakistan) Limited (KASE:PACE),KASE:PACE,Real Estate (Development),Real Estate,6510,Pakistan,Emerging Markets,Small Asia
Pacific Century Premium Developments Limited (SEHK:432),SEHK:432,Real Estate (Development),Real Estate,6500,Hong Kong,Emerging Markets,China
"Pacific Construction Co., Ltd (TWSE:2506)",TWSE:2506,Real Estate (Development),Real Estate,1500,Taiwan,Emerging Markets,Small Asia
Palestine Real Estate Investment Limited (PLSE:PRICO),PLSE:PRICO,Real Estate (Development),Real Estate,6552,Palestinian Authority,Emerging Markets,Africa and Middle East
Palm Hills Developments S.A.E. (CASE:PHDC),CASE:PHDC,Real Estate (Development),Real Estate,6552,Egypt,Emerging Markets,Africa and Middle East
Pan Hong Holdings Group Limited (SGX:P36),SGX:P36,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Pandora Investments Public Limited (CSE:PND),CSE:PND,Real Estate (Development),Real Estate,6500,Cyprus,Developed Europe,EU & Environs
Pansari Developers Limited (NSEI:PANSARI),NSEI:PANSARI,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Park Street A/S (CPSE:PARKST A),CPSE:PARKST A,Real Estate (Development),Real Estate,6552,Denmark,Developed Europe,EU & Environs
Parkwood Holdings Berhad (KLSE:PARKWD),KLSE:PARKWD,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Parshwanath Corporation Limited (BSE:511176),BSE:511176,Real Estate (Development),Real Estate,6162,India,Emerging Markets,India
Parsvnath Developers Limited (NSEI:PARSVNATH),NSEI:PARSVNATH,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Pasdec Holdings Berhad (KLSE:PASDEC),KLSE:PASDEC,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
"Paslin Digital Technology Co., Ltd. (SHSE:600215)",SHSE:600215,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Patidar Buildcon Limited (BSE:524031),BSE:524031,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Peace & Living Public Company Limited (SET:PEACE),SET:PEACE,Real Estate (Development),Real Estate,6550,Thailand,Emerging Markets,Small Asia
Peet Limited (ASX:PPC),ASX:PPC,Real Estate (Development),Real Estate,6552,Australia,"Australia, NZ and Canada",Australia & NZ
Peking University Resources (Holdings) Company Limited (SEHK:618),SEHK:618,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Peninsula Land Limited (BSE:503031),BSE:503031,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Phat Dat Real Estate Development Corporation (HOSE:PDR),HOSE:PDR,Real Estate (Development),Real Estate,6552,Vietnam,Emerging Markets,Small Asia
Philippine Infradev Holdings Inc. (PSE:INFRA),PSE:INFRA,Real Estate (Development),Real Estate,6500,Philippines,Emerging Markets,Small Asia
"Philippine Racing Club, Inc. (PSE:PRC)",PSE:PRC,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
Pinthong Industrial Park Public Company Limited (SET:PIN),SET:PIN,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Plenitude Berhad (KLSE:PLENITU),KLSE:PLENITU,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Pollux Properties Ltd. (Catalist:5AE),Catalist:5AE,Real Estate (Development),Real Estate,6552,Singapore,Emerging Markets,Small Asia
"Poly Developments and Holdings Group Co., Ltd. (SHSE:600048)",SHSE:600048,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Poly Property Group Co., Limited (SEHK:119)",SEHK:119,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Polygon Real Estate Ltd (TASE:POLY),TASE:POLY,Real Estate (Development),Real Estate,6552,Israel,Emerging Markets,Africa and Middle East
Powerlong Real Estate Holdings Limited (SEHK:1238),SEHK:1238,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Prajay Engineers Syndicate Limited (BSE:531746),BSE:531746,Real Estate (Development),Real Estate,1500,India,Emerging Markets,India
Prashkovsky Investments and Construction Ltd. (TASE:PRSK),TASE:PRSK,Real Estate (Development),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
Premiere Horizon Alliance Corporation (PSE:PHA),PSE:PHA,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
Prerna Infrabuild Limited (BSE:531802),BSE:531802,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Preservia Hyresfastigheter AB (publ) (NGM:PHYR B),NGM:PHYR B,Real Estate (Development),Real Estate,6510,Sweden,Developed Europe,EU & Environs
Prestige Estates Projects Limited (NSEI:PRESTIGE),NSEI:PRESTIGE,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
Prime Lands Residencies PLC (COSE:PLR.N0000),COSE:PLR.N0000,Real Estate (Development),Real Estate,6552,Sri Lanka,Emerging Markets,Small Asia
Prime Property Development Corporation Limited (BSE:530695),BSE:530695,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Prime Urban Development India Limited (BSE:521149),BSE:521149,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Primex Corporation (PSE:PRMX),PSE:PRMX,Real Estate (Development),Real Estate,6500,Philippines,Emerging Markets,Small Asia
Primior Holdings Inc. (OTCPK:GRLT),OTCPK:GRLT,Real Estate (Development),Real Estate,6552,United States,United States,United States
Prince Housing & Development Corp. (TWSE:2511),TWSE:2511,Real Estate (Development),Real Estate,1500,Taiwan,Emerging Markets,Small Asia
Prinsiri Public Company Limited (SET:PRIN),SET:PRIN,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Professional Imo Partners S.A. (BVB:PPLI),BVB:PPLI,Real Estate (Development),Real Estate,0,Romania,Emerging Markets,Eastern Europe & Russia
"Profitable Developments, Inc. (OTCPK:PRDL)",OTCPK:PRDL,Real Estate (Development),Real Estate,6552,United Kingdom,Developed Europe,UK
Property Perfect Public Company Limited (SET:PF),SET:PF,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Proud Real Estate Public Company Limited (SET:PROUD),SET:PROUD,Real Estate (Development),Real Estate,8711,Thailand,Emerging Markets,Small Asia
Pruksa Holding Public Company Limited (SET:PSH),SET:PSH,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
PT Adhi Commuter Properti Tbk (IDX:ADCP),IDX:ADCP,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Agung Podomoro Land Tbk (IDX:APLN),IDX:APLN,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Alam Sutera Realty Tbk (IDX:ASRI),IDX:ASRI,Real Estate (Development),Real Estate,6500,Indonesia,Emerging Markets,Small Asia
PT Andalan Sakti Primaindo Tbk (IDX:ASPI),IDX:ASPI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bangun Kosambi Sukses Tbk (IDX:CBDK),IDX:CBDK,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bekasi Asri Pemula Tbk (IDX:BAPA),IDX:BAPA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bhakti Agung Propertindo Tbk (IDX:BAPI),IDX:BAPI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bima Sakti Pertiwi Tbk (IDX:PAMG),IDX:PAMG,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bukit Darmo Property Tbk (IDX:BKDP),IDX:BKDP,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Bumi Citra Permai Tbk (IDX:BCIP),IDX:BCIP,Real Estate (Development),Real Estate,6500,Indonesia,Emerging Markets,Small Asia
PT Bumi Serpong Damai Tbk (IDX:BSDE),IDX:BSDE,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Cahayasakti Investindo Sukses Tbk (IDX:CSIS),IDX:CSIS,Real Estate (Development),Real Estate,2520,Indonesia,Emerging Markets,Small Asia
PT Ciputra Development Tbk (IDX:CTRA),IDX:CTRA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Dafam Property Indonesia Tbk (IDX:DFAM),IDX:DFAM,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Diamond Citra Propertindo Tbk (IDX:DADA),IDX:DADA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Fortune Mate Indonesia Tbk (IDX:FMII),IDX:FMII,Real Estate (Development),Real Estate,3140,Indonesia,Emerging Markets,Small Asia
PT Graha Mitra Asia Tbk (IDX:RELF),IDX:RELF,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Grand House Mulia Tbk (IDX:HOMI),IDX:HOMI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Greenwood Sejahtera Tbk (IDX:GWSA),IDX:GWSA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Ingria Pratama Capitalindo Tbk (IDX:GRIA),IDX:GRIA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Intiland Development Tbk (IDX:DILD),IDX:DILD,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
"PT Jaya Real Property, Tbk. (IDX:JRPT)",IDX:JRPT,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Jaya Sukses Makmur Sentosa Tbk (IDX:RISE),IDX:RISE,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Karya Bersama Anugerah Tbk (IDX:KBAG),IDX:KBAG,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Kentanix Supra International Tbk (IDX:KSIX),IDX:KSIX,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Kokoh Exa Nusantara Tbk (IDX:KOCI),IDX:KOCI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Kota Satu Properti Tbk (IDX:SATU),IDX:SATU,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Lippo Karawaci Tbk (IDX:LPKR),IDX:LPKR,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Maha Properti Indonesia Tbk (IDX:MPRO),IDX:MPRO,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Makmur Berkah Amanda Tbk (IDX:AMAN),IDX:AMAN,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Megapolitan Developments Tbk (IDX:EMDE),IDX:EMDE,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Metropolitan Kentjana Tbk (IDX:MKPI),IDX:MKPI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Metropolitan Land Tbk (IDX:MTLA),IDX:MTLA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Minahasa Membangun Hebat Tbk (IDX:HBAT),IDX:HBAT,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Modernland Realty Tbk (IDX:MDLN),IDX:MDLN,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Natura City Developments Tbk (IDX:CITY),IDX:CITY,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Nusantara Almazia Tbk (IDX:NZIA),IDX:NZIA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Pakuan Tbk (IDX:UANG),IDX:UANG,Real Estate (Development),Real Estate,7990,Indonesia,Emerging Markets,Small Asia
