Bloomberg Symbol,Primary Exchange,0.00me,Industry 0.00me,FCFF,FCFE,Market Capitalization,Firm Value,Enterprise Value,Cash & near Cash,Invested Capital,Total Debt,Book Equity,Revenues,Net Cap Ex,EBIT,EBITDA,EBIT (1-t),Chg in non-cash WC,Reinvestment,Tax Rate,Net Income,Standard deviation in stock prices,Beta,Geo growth in earnings per share,Cash/Firm Value,Payout Ratio,Reinvestment Rate,Net Margin,After-tax Margin,PE,PBV,PS,EV/EBITDA,EV/EBIT,Firm Value/BV,EV/Sales,ROE,ROIC,Market Debt to Capital,Market Debt to Equity,Book Debt to Equity,Interest Coverage Ratio,Geometric Growth-EPS Before XO,Volatility 90 Day Calc,Raw Beta,Current Market Cap,Operating Income (Losses),Effective Tax Rate,Capital Expenditures,Depreciation & Amortization,Cash Flow Net Income,Total Debt (ST & LT Debt),Interest Expense,Sales/Revenue/Turnover,Changes in Non-Cash Work Cap,Industry Subgroup,IBES Est Growth,Dividends Paid,Total Common Equity,Cash&Near Cash Items,Adj Beta
YOS GR Equity     ,Frankfurt,CYCOS AG,Communications Software,-8.183628,-7.730000000000001,45.18992,45.18992,44.93992,0.25,37.93,0,38.18,16.35,0.2300000000000001,0.97,1.85,0.686372,8.64,8.870000000000001,0.2924,1.14,0.15803,0.486211901306241,0.00,0.005532207182486714,0,12.92302133536916,0.06972477064220182,0.041979938837920484,39.64028070175439,1.183601885804086,2.763909480122324,24.29184864864865,46.32981443298969,1.183601885804086,2.7486189602446482,0.029858564693556834,0.018095755338781966,0,0,0,0.00,,15.803,0.335,45189920,0.97,29.24,-1.11,0.88,1.14,0,,16.35,-8.64,Communications Software,,,38.18,0.25,0.486211901306241
LOI GR Equity     ,Xetra,D. LOGISTICS AG,Transport-Services,9.800000000000004,-17.681231343283578,59.63172,155.58172000000002,139.51172000000003,16.07,134.01000000000002,95.95,54.13,312.5,-26.230000000000004,-21,17.42,-21,-4.57,-30.800000000000004,0,-28.79,0.55431,1.3265602322206098,0.00,0.10328976951790994,0.00,0.00,-0.1184,-0.0672,0,1.1016390171808608,0.190821504,8.008709529276695,0,1.0366585820895522,0.4464375040000001,-0.5318677258451875,-0.1567047235280949,0.6167176966548512,1.609042972431451,1.7725845187511546,0.00,,55.431,0.914,59631720,-21,-14.26,-12.19,38.42,-37,95.95,7.79,312.5,4.57,Transport-Services,6,0,54.13,16.07,1.3265602322206098
DSJ GR Equity     ,Xetra,D+S EUROPE AG,Internet Applic Sftwr,-7.49,-6.638101615969582,45.81072,54.54072000000001,51.21072000000001,3.33,22.97,8.73,17.57,43.37,-4.55,-5.08,-0.11000000000000032,-4.4577,6.96,2.41,0.1225,-5.028075,0.39003,1.2960812772133528,0.00,0.061055299600005275,0.00,0.00,-0.11298132349550381,-0.10278302974406273,0,2.6073261240751284,1.0562766889554993,0,0,2.0737916349809886,1.1807867189301364,-0.286173875924872,-0.19406617326948195,0.16006389354595976,0.19056674944205199,0.4968696642003415,0.00,,39.003,0.893,45810720,-5.08,12.25,-0.42,4.97,-4.9,8.73,0.65,43.37,-6.96,Internet Applic Sftwr,,,17.57,3.33,1.2960812772133528
DCX GR Equity     ,Xetra,DAIMLERCHRYSLER AG-REG,Auto-Cars/Light Trucks,-10904.154999999999,-1774.9980755439765,31893.83,108513.83,101132.83,7381,102780,76620,33541,142059,13316,4535,15797,3024.8450000000003,613,13929,0.33299999999999996,2466,0.14489000000000002,1.5195936139332367,0.00,0.06801897970055983,0.6273317112733171,4.604864050885252,0.01735898464722404,0.021292878311124253,12.933426601784266,0.9508908500044722,0.22451115381637207,6.402027600177249,22.300513781697905,0.9850476121313351,0.7119072357260012,0.07352195820041144,0.02943028799377311,0.7060851137592323,2.4023455320355063,2.2843683849616885,5.7405063291139244,,14.489,1.047,31893830000,4535,33.3,-24578,11262,2466,76620,790,142059,-613,Auto-Cars/Light Trucks,20.567,-1547,33541,7381,1.5195936139332367
DAM GR Equity     ,Frankfurt,DATA MODUL AG,Electronic Compo-Semicon,2.929982,2.6137735849056605,43.15635,46.99635000000001,39.646350000000005,7.35,20.21,3.84,23.72,161.5,-1.32,4.53,5.8500000000000005,2.6699819999999996,1.06,-0.26,0.4106,2.39,0.41879,1.076923076923077,0.04019999999999999,0.15639512430220642,0,-0.09737893364075115,0.014798761609907122,0.01653239628482972,18.05705020920502,1.819407672849916,0.2672219814241486,6.777153846153847,8.751953642384107,1.7052376632801165,0.24548823529411767,0.10075885328836426,0.13211192478970804,0.08170847310482621,0.08897879454587794,0.16188870151770657,11.04878048780488,4.02,41.879,0.742,43156350,4.53,41.06,,1.32,2.39,3.84,0.41,161.5,-1.06,Electronic Compo-Semicon,,,23.72,7.35,1.076923076923077
ERM GR Equity     ,Xetra,DEAG DEUTSCHE ENTERTAINMENT,Leisure&Rec Products,20.281595,10.172749529190206,28.8751,42.055099999999996,12.535099999999996,29.52,12.960000000000004,13.18,29.3,96.6,-13.479999999999999,3.33,17.689999999999998,3.33,-3.4,-16.88,0,-1.4699999999999998,0.49353,1.7358490566037736,0.00,0.7019362693228646,0.00,-5.0690690690690685,-0.15196687370600415,0.034472049689440995,0,0.9854982935153583,0.29891407867494824,0.7085980780101752,3.764294294294293,0.9899976459510356,0.12976293995859212,-0.05017064846416381,0.25694444444444436,0.3133983749890025,0.4564486356757206,0.44982935153583614,0.6937500000000001,,49.353,1.196,28875100,3.33,-2.15,-0.88,14.36,-14.68,13.18,4.8,96.6,3.4,Leisure&Rec Products,,,29.3,29.52,1.7358490566037736
DBL GR Equity     ,Frankfurt,DEBITEL AG,Cellular Telecom,-23.621999999999993,-7.565836298932389,1150.77,1202.77,1120.77,82,199,52,229,2988,-9,90,131,54.37800000000001,87,78,0.3958,56,0.08206,0.7474600870827287,0.18969999999999998,0.06817596049119948,0.39285714285714285,1.4344036191106695,0.018741633199464525,0.018198795180722895,20.549464285714286,5.025196506550218,0.3851305220883534,8.555496183206106,12.453,4.280320284697509,0.3750903614457831,0.2445414847161572,0.27325628140703523,0.04323353592124845,0.04518713557009654,0.22707423580786026,22.5,18.97,8.206,0.515,1150770000,90,39.58,-32,41,56,52,4,2988,-87,Cellular Telecom,,-22,229,82,0.7474600870827287
DGX GR Equity     ,Xetra,DEGUSSA AG,Chemicals-Specialty,798.0653000000001,406.69249463902787,6579.955,8938.955,8754.955,184,6811,2359,4636,11244,-12,999,1755,634.0653000000001,-152,-164,0.3653,298,0.15811,1.1277213352685052,0.00,0.02058406155976845,0.7583892617449665,-0.2586484388910732,0.02650302383493419,0.05639143543223053,22.080385906040267,1.419317299396031,0.5851969939523302,4.988578347578348,8.763718718718719,1.2779063616869193,0.7786334934187122,0.0642795513373598,0.09309430333284394,0.2639010935842053,0.3585130901351149,0.5088438308886971,2.714673913043478,,15.811,0.777,6579955000,999,36.53,-744,756,298,2359,368,11244,152,Chemicals-Specialty,4,-226,4636,184,1.1277213352685052
LHA GR Equity     ,Xetra,DEUTSCHE LUFTHANSA-REG,Airlines,-438.9168,-34.97581521739124,4689.101,8075.101,5239.101,2836,4524,3386,3974,12869,477,496,1666,374.0832,336,813,0.2458,404,0.17911000000000002,1.798258345428157,0.00,0.3512030375842977,0,2.173313316395925,0.031393270650400186,0.02906855233506877,11.606685643564356,1.1799448917966784,0.3643718237625301,3.144718487394958,10.562703629032258,1.0971604619565216,0.40711018727173826,0.10166079516859587,0.08268859416445623,0.41931364078294503,0.7221000358064371,0.8520382486160041,0.9821782178217822,,17.911,1.239,4689101000,496,24.58,-1647,1170,404,3386,505,12869,-336,Airlines,12,,3974,2836,1.798258345428157
DEH GR Equity     ,Frankfurt,DEUTSCHER EISENHANDEL,Metal Products-Distrib,-1.7600000000000007,-4.149036827195468,66.69,69.94,69.31,0.63,24.080000000000002,3.25,21.46,274.8,-2.3499999999999996,-0.08,4.6,-0.08,4.03,1.6800000000000006,0,-2.69,0.31931,0.2438316400580552,0.00,0.009007720903631685,0.00,0.00,-0.013173216885007277,-0.00029112081513828236,0,3.1076421248835038,0.24268558951965064,15.067391304347828,0,2.8304330230675836,0.2522197962154294,-0.12534948741845292,-0.0033222591362126242,0.04646840148698885,0.04873294346978558,0.15144454799627213,0.00,,31.931,0.168,66690000,-0.08,-63.14,-2.33,4.68,-3.62,3.25,2.61,274.8,-4.03,Metal Products-Distrib,,,21.46,0.63,0.2438316400580552
DTE GR Equity     ,Xetra,DEUTSCHE TELEKOM AG-REG,Telephone-Integrated,12061.3212,7842.593266380222,62044.28,104704.28,96681.28,8023,68548,42660,33911,57880,-6708,6386,18434,4816.3212,-537,-7245,0.2458,4634,0.12648,1.088534107402032,0.00,0.07662532992920633,0,-1.5042601394607984,0.08006219765031099,0.08321218382861092,13.388925334484247,1.829621066910442,1.0719467864547338,5.244726049690788,15.139567804572502,1.3674142952292643,1.670374568071873,0.13665182389195246,0.07026202369142791,0.4074332013934865,0.6875734556029984,1.2579988794196573,1.767506227511763,,12.648,0.75,62044280000,6386,24.58,-5340,12048,4634,42660,3613,57880,537,Telephone-Integrated,13.638,0,33911,8023,1.088534107402032
DGR GR Equity     ,Xetra,DEUTSCHE GRUNDSTUECKSAUKTION,Auction House/Art Dealer,0.440862,0.434808,27.96,27.96,25.990000000000002,1.97,6.490000000000001,0,8.46,4.75,-0.12,0.53,0.65,0.320862,0,-0.12,0.3946,0.314808,0.27783,0.43831640058055155,-0.016200000000000003,0.07045779685264664,0.00,-0.3739925575481048,0,0.0675498947368421,0,3.304964539007092,5.886315789473684,39.98461538461539,49.0377358490566,3.304964539007092,5.471578947368421,0.03721134751773049,0.04943944530046224,0,0,0,53,-1.62,27.783,0.302,27960000,0.53,39.46,,0.12,,0,0.01,4.75,,Auction House/Art Dealer,,,8.46,1.97,0.43831640058055155
DPW GR Equity     ,Xetra,DEUTSCHE POST AG-REG,Transport-Services,3393.6908000000003,1648.549777082334,20408.75,140368.75,135523.75,4845,122332,119960,7217,43168,-59,2908,4710,2326.6908000000003,-1008,-1067,0.1999,1588,0.16901,1.2322206095791002,0.0742,0.0345162295738902,0.30856423173803527,-0.458591231804415,0.03678650852483321,0.05389850815418829,12.851857682619647,2.8278716918387143,0.47277497220163084,28.773619957537154,46.60376547455296,1.1037274821705183,3.139449360637509,0.2200360260496051,0.019019478141451135,0.8546061712453805,5.877871011208428,16.62186504087571,5.476459510357816,7.42,16.901,0.849,20408750000,2908,19.99,-1743,1802,1588,119960,531,43168,1008,Transport-Services,9.565,-490,7217,4845,1.2322206095791002
DEZ GR Equity     ,Xetra,DEUTZ AG,Machinery-General Indust,146.08818,53.013079932923425,332.6941,533.6940999999999,525.7941,7.9,349.90000000000003,201,156.8,1242.1,-19,44.1,101.2,44.1,-75.5,-94.5,0,11.600000000000001,0.389,1.335268505079826,0.00,0.014802487042671076,0.00,-2.142857142857143,-0.014974639723049675,0.035504387730456485,0,2.1217735969387754,0.2678480798647452,5.195593873517786,11.922768707482993,1.491598937954164,0.4233106030110297,0.07397959183673469,0.12603601028865388,0.3766202399464413,0.6041585949375117,1.2818877551020407,1.356923076923077,,38.9,0.92,332694100,44.1,-16.98,-38.1,57.1,-18.6,201,32.5,1242.1,75.5,Machinery-General Indust,,0,156.8,7.9,1.335268505079826
DLG GR Equity     ,Xetra,DIALOG SEMICONDUCTOR PLC,Electronic Compo-Semicon,-20.98,-20.98,86.8158,86.8158,72.83579999999999,13.98,107.16,0,121.14,116.04,-0.6999999999999993,-6.03,6.989999999999999,-6.03,15.65,14.950000000000001,0,-6.03,0.54984,1.7474600870827286,0.00,0.16103059581320453,0.00,0.00,-0.0494657014822475,-0.051964839710444674,0,0.7166567607726597,0.7481540847983453,10.42,0,0.7166567607726597,0.627678386763185,-0.049777117384843986,-0.056270996640537516,0,0,0,0.00,,54.984,1.204,86815800,-6.03,-1.13,-12.32,13.02,-5.74,0,,116.04,-15.65,Electronic Compo-Semicon,,,121.14,13.98,1.7474600870827286
DID GR Equity     ,Frankfurt,DIDIER-WERKE,Chemicals-Specialty,6.115780000000001,5.057842708902238,209.352,233.592,229.292,4.3,160.49,24.24,140.55,433.12,-6.379999999999999,21.85,42.64,11.335780000000002,11.6,5.220000000000001,0.48119999999999996,9.51,0.17507,0.409288824383164,0.00,0.018408164663173396,0.7875920084121977,0.4604888238833146,0.02195696342814924,0.026172377170299226,22.013880126182965,1.4895197438633938,0.4833579608422608,5.377392120075047,10.49391304347826,1.4175131986164209,0.5293960103435538,0.06766275346851654,0.07063231353978441,0.10377067707798211,0.11578585349077151,0.17246531483457841,2.3269435569755057,,17.507,0.282,209352000,21.85,48.12,-14.41,20.79,9.51,24.24,9.39,433.12,-11.6,Chemicals-Specialty,,-7.49,140.55,4.3,0.409288824383164
DIE GR Equity     ,Xetra,DIERIG HOLDING AG,Textile-Apparel,0.20124,0.18,46.158,46.158,46.158,0,18.24,0,18.24,1.46,0,0.18,0.18,0.18,0,0,0,0.18,0.32256999999999997,0.49927431059506533,-0.4549,0,0.00,0,0,0.1232876712328767,0,2.530592105263158,20,200,200,2.530592105263158,20,0.00986842105263158,0.00986842105263158,0,0,0,0.00,-45.49,32.257,0.344,46158000,0.18,-11.8,,,,0,,1.46,,Textile-Apparel,,,18.24,0,0.49927431059506533
DWB GR Equity     ,Frankfurt,DINKELACKER AG,Brewery,6.559074,5.296219512195122,153.3,154.59,133.64000000000001,20.95,33.17,1.29,52.83,107.98,-3.05,10.73,20.73,7.659074,4.15,1.1000000000000005,0.2862,6.37,0.27459,0.5616835994194486,0.009300000000000001,0.13551976195096707,0.47095761381475665,0.14362049511468364,0.05899240600111132,0.07093048712724578,24.065934065934066,2.9017603634298696,1.419707353213558,6.446695610226725,12.454799627213422,2.856430155210643,1.2376365993702538,0.12057543062653796,0.23090364787458548,0.00834465359984475,0.008414872798434442,0.02441794434980125,30.657142857142862,0.93,27.459,0.387,153300000,10.73,28.62,-6.95,10,6.37,1.29,0.35,107.98,-4.15,Brewery,,-3,52.83,20.95,0.5616835994194486
DDE GR Equity     ,Xetra,DIS DEUTSCHER INDUSTRIE SVC,Human Resources,19.057114999999996,19.11,425.04,425.04,402.58000000000004,22.46,28.39,0,50.85,265.01,-0.54,28.93,34.74,17.517114999999997,-1,-1.54,0.3945,17.57,0.22399999999999998,0.9013062409288825,0.20920000000000002,0.052842085450781104,0.28457598178713717,-0.08791402008835361,0.06629938492887061,0.06609982642164446,24.191235059760956,8.358702064896756,1.603864005131882,11.588370754173864,13.915658486000693,8.358702064896756,1.519112486321271,0.3455260570304818,0.6170170834800985,0,0,0,482.1666666666667,20.92,22.4,0.621,425040000,28.93,39.45,-5.27,5.81,17.57,0,0.06,265.01,1,Human Resources,30,-5,50.85,22.46,0.9013062409288825
DOU GR Equity     ,Xetra,DOUGLAS HOLDING AG,Retail-Perfume&Cosmetics,47.81088500000001,39.587277771877666,1046.425,1257.7549999999999,1087.235,170.52,582.7600000000001,211.33,541.95,2288.44,13.319999999999993,120.89,221.51,72.11088500000001,10.98,24.299999999999994,0.4035,57.07,0.19015,1.09288824383164,-0.059699999999999996,0.13557489336158474,0.513404590853338,0.3369810258187788,0.02493838597472514,0.03151093539703904,18.335815664972838,1.9308515545714546,0.45726564821450416,4.908288564850345,8.993589213334435,1.6697044923534405,0.4750987572320008,0.10530491742780698,0.12374027901709107,0.16802159403063396,0.20195427288147744,0.3899437217455485,12.725263157894737,-5.97,19.015,0.753,1046425000,120.89,40.35,-113.94,100.62,57.07,211.33,9.5,2288.44,-10.98,Retail-Perfume&Cosmetics,7.62,-29.3,541.95,170.52,1.09288824383164
HNL GR Equity     ,Xetra,DR HOENLE AG,Instruments-Scientific,1.7284319999999997,2.15054435483871,44.802,44.952,37.422,7.53,17.269999999999996,0.15,24.65,22.42,-0.12,2.87,3.34,1.8184319999999998,0.21,0.09,0.3664,2.24,0.31766,1.5515239477503628,0.00,0.16751201281366793,0.18749999999999997,0.04949318973709218,0.09991079393398751,0.08110758251561105,20.000892857142855,1.8175253549695742,1.9983050847457626,11.204191616766467,13.0390243902439,1.8125806451612905,1.6691347011596787,0.09087221095334687,0.10529426751592358,0.0033368926855312335,0.0033480648185348866,0.006085192697768763,57.4,,31.766,1.069,44802000,2.87,36.64,-0.35,0.47,2.24,0.15,0.05,22.42,-0.21,Instruments-Scientific,,-0.42,24.65,7.53,1.5515239477503628
DOS GR Equity     ,Xetra,DR. SCHELLER COSMETICS AG,Cosmetics&Toiletries,-5.529999999999999,-3.765809345794392,30.94,50.75,49.24,1.51,30.589999999999993,19.81,12.29,76.64,3.71,-1.27,2.65,-1.204976,0.55,4.26,0.0512,-2.1348,0.39924,0.667634252539913,0.00,0.029753694581280788,0.00,0.00,-0.03262004175365345,-0.015722546972860126,0,2.517493897477624,0.403705636743215,18.5811320754717,0,1.5809968847352027,0.6424843423799582,-0.17370219690805533,-0.03939117358613927,0.39034482758620687,0.6402714932126696,1.611879576891782,0.00,,39.924,0.46,30940000,-1.27,5.12,-7.63,3.92,-2.5,19.81,0.98,76.64,-0.55,Cosmetics&Toiletries,,-1.16,12.29,1.51,0.667634252539913
DRI GR Equity     ,Xetra,DRILLISCH AG,Wireless Equipment,15.149879,14.865206305955626,128.27029,128.54029,118.59029,9.95,41.43000000000001,0.27,51.11,350.4,-4.83,8.39,13.22,2.819879,-7.5,-12.33,0.6639,2.6,0.47774,1.570391872278665,0.00,0.07740763615828157,0,-4.372528041096799,0.007420091324200914,0.008047599885844749,49.334726923076914,2.509690667188417,0.3660681792237443,8.970521180030257,14.134718712753276,2.5017572985597507,0.3384426084474886,0.05087067110154569,0.068063697803524,0.0021005087198729677,0.002104930143995153,0.005282723537468206,9.755813953488373,,47.774,1.082,128270290,8.39,66.39,,4.83,2.6,0.27,0.86,350.4,7.5,Wireless Equipment,,,51.11,9.95,1.570391872278665
DKA GR Equity     ,Frankfurt,DUERKOPP ADLER AG,Machinery-General Indust,-1.1699999999999995,-3.8550870010235414,27.88,66.64,65.59,1.05,57.57,38.76,19.86,145.67,-2.8000000000000003,-2.07,3.6300000000000003,-2.07,1.9,-0.9000000000000004,0,-4.16,0.58884,0.5239477503628447,0.00,0.015756302521008403,0.00,0.00,-0.06816777648108739,-0.014210201139562024,0,1.403826787512588,0.19139150133864213,18.068870523415978,0,1.1368133742749915,0.450264296011533,-0.2094662638469285,-0.03595622720166753,0.5816326530612245,1.3902439024390243,1.9516616314199395,0.00,,58.884,0.361,27880000,-2.07,-7.11,-2.9,5.7,-9.93,38.76,2.09,145.67,-1.9,Machinery-General Indust,,,19.86,1.05,0.5239477503628447
DUE GR Equity     ,Xetra,DUERR AG,Machinery-General Indust,255.213952,43.230665182407634,205.8912,502.72119999999995,302.86119999999994,199.86,312.17999999999995,296.83,215.21,1903.3,-13.280000000000001,44.63,74.55000000000001,44.63,-42.42,-55.7,0,19.820000000000004,0.35680999999999996,0.8098693759071119,-0.2071,0.39755633937856616,0.00,-1.248039435357383,-0.016429359533441917,0.023448746913255925,0,0.9566990381487849,0.10817590500709294,4.06252448021462,6.786045261035176,0.9818006405749551,0.1591242578679136,0.09209609218902469,0.14296239349093476,0.5904465536762723,1.4416837630748667,1.3792574694484456,1.798871422813382,-20.71,35.681,0.558,205891200,44.63,-347.04,-16.64,29.92,-31.27,296.83,24.81,1903.3,42.42,Machinery-General Indust,5.7,-11.44,215.21,199.86,0.8098693759071119
DYK GR Equity     ,Xetra,DYCKERHOFF AG,Bldg Prod-Cement/Aggreg,109.21000000000001,250.07794419253574,1419.176,2532.8959999999997,2283.236,249.66,1900.59,1113.72,1036.53,1320.29,-74.92,96.56,236.71,96.56,62.27,-12.649999999999999,0,243.98,0.31276,1.011611030478955,0.1855,0.09856701577956617,0,-0.13100662800331397,0.1847927349294473,0.07313544751531861,5.816771866546438,1.3691605645760374,1.0748971816797825,9.645709940433441,23.645774647887322,1.177954191373096,1.7293443107196145,0.23538151331847607,0.050805276256320406,0.4397022222783723,0.7847652440571149,1.074469624612891,1.0632019378991413,18.55,31.276,0.697,1419176000,96.56,0,-65.23,140.15,243.98,1113.72,90.82,1320.29,-62.27,Bldg Prod-Cement/Aggreg,29,,1036.53,249.66,1.011611030478955
EOA GR Equity     ,Xetra,E.ON AG,Electric-Integrated,3358.7024,3740.777006058815,46059.52,66635.51999999999,62487.51999999999,4148,49988,20576,33560,44745,-168,6059,8939,4323.7024,1133,965,0.2864,4339,0.15976,1.0333817126269957,0.0215,0.06224908277147084,0.3023738188522701,0.22318834894834574,0.09697172868476925,0.09662984467538273,10.615238534224474,1.3724529201430273,1.0293780310649234,6.990437409106163,10.313173791054627,1.2308910891089107,1.3965251983461837,0.12929082240762813,0.08649480675362087,0.3087842640081446,0.44672632281013785,0.6131108462455304,5.310254163014899,2.15,15.976,0.712,46059520000,6059,28.64,-2712,2880,4339,20576,1141,44745,-1133,Electric-Integrated,11.213,-1312,33560,4148,1.0333817126269957
ESY GR Equity     ,Frankfurt,EASY SOFTWARE AG,Electronic Forms,0.470686,0.00,20.04513,25.72513,25.70513,0.02,3.8699999999999997,5.68,-1.79,14.64,-0.61,0.49,1.68,0.49,0.63,0.020000000000000018,0,0.14,0.52914,0.8635703918722787,0.00,0.0007774499098741192,0.00,0.04081632653061228,-0.04781420765027322,0.03346994535519125,0,0,1.369202868852459,15.30067261904762,52.45944897959184,0,1.7558148907103825,0.00,0.12661498708010338,0.22079577440424983,0.2833605968132908,0.00,1.4000000000000001,,52.914,0.595,20045130,0.49,-0.14,-0.58,1.19,-0.7,5.68,0.35,14.64,-0.63,Electronic Forms,,,-1.79,0.02,0.8635703918722787
EUZ GR Equity     ,Xetra,ECKERT & ZIEGLER STRAHLEN UN,Medical Instruments,2.62746,2.413608036253777,34.7425,39.0325,30.0925,8.94,24.160000000000004,4.29,28.81,35.53,-2.16,2.2,5.890000000000001,0.9774600000000001,0.51,-1.6500000000000001,0.5557,0.9774600000000001,0.41464,1.2481857764876634,0.00,0.22903990264523152,0.00,-1.688048615800135,-0.035462989023360536,0.027510835913312697,0,1.2059180839986117,0.9778356318603996,5.109083191850594,13.67840909090909,1.179229607250755,0.8469603152265691,0.03392780284623395,0.04045778145695364,0.10990840965861783,0.1234798877455566,0.14890662964248524,0.00,,41.464,0.86,34742500,2.2,55.57,-1.53,3.69,-1.26,4.29,,35.53,-0.51,Medical Instruments,,0,28.81,8.94,1.2481857764876634
EDL GR Equity     ,Frankfurt,EDEL MUSIC AG,Music,1.47,-0.6418771082012404,54.936,89.126,77.256,11.87,46.17,34.19,23.85,138.09,-2.5,-0.27,8.07,-0.15014700000000003,0.76,-1.74,0.4439,-1.356884,0.74606,1.5312046444121916,0.00,0.13318223638444449,0.00,0.00,-0.013831559128104859,-0.0010873126222029114,0,2.303396226415094,0.3978275038018683,9.573234200743494,0,1.5355961405926948,0.5594612209428633,-0.0568924109014675,-0.0032520467836257313,0.3836142090972331,0.6223605650211155,1.4335429769392032,0.00,,74.606,1.055,54936000,-0.27,44.39,-5.84,8.34,-1.91,34.19,2.17,138.09,-0.76,Music,,,23.85,11.87,1.5312046444121916
EHL GR Equity     ,Frankfurt,EHLEBRACHT AG,Bldg Prod-Light Fixtures,2.2101499999999996,0.00,11.5265,41.0965,40.6865,0.41,17.529999999999998,29.57,-11.63,58.2,-1.53,3.7,5.99,3.18015,2.5,0.97,0.1405,2,0.56863,0.4586357039187228,0.00,0.009976518681639556,0,0.3050170589437605,0.034364261168384876,0.05464175257731958,5.76325,0,0.19804982817869415,6.792404006677796,10.996351351351352,0,0.6990807560137458,0.00,0.1814118653736452,0.7195259936977602,2.565392790526179,0.00,1.93717277486911,,56.863,0.316,11526500,3.7,14.05,-0.76,2.29,2,29.57,1.91,58.2,-2.5,Bldg Prod-Light Fixtures,,,-11.63,0.41,0.4586357039187228
EIF GR Equity     ,Frankfurt,EIFELHOEHEN-KLINIK AG,Medical-Hospitals,3.29835,1.106459541563104,10.2024,31.9124,31.352400000000003,0.56,35.65,21.71,14.5,39.37,-1.23,2.35,4.34,2.25835,0.19,-1.04,0.039,0.69,0.45545,0.9346879535558782,0.00,0.017548037753349795,0.5507246376811594,-0.46051320654460115,0.017526035052070104,0.057362204724409456,14.786086956521741,0.7036137931034483,0.2591414782829566,7.224055299539171,13.34144680851064,0.8813145539906103,0.7963525527051055,0.04758620689655172,0.06334782608695652,0.6802998207593286,2.1279306829765545,1.497241379310345,1.4873417721518987,,45.545,0.644,10202400,2.35,3.9,-0.76,1.99,0.69,21.71,1.58,39.37,-0.19,Medical-Hospitals,,-0.38,14.5,0.56,0.9346879535558782
HAK GR Equity     ,Frankfurt,EINBECKER BRAUHAUS AG,Brewery,8.661224,5.709723481414325,39.312,46.622,46.212,0.41,21.65,7.31,14.75,39.59,-4.95,3.62,8.57,3.62,0,-4.95,0,2.4,0.27024000000000004,0.432510885341074,0.1963,0.008794131525889065,0,-1.3674033149171272,0.06062136903258398,0.0914372316241475,16.38,2.6652203389830507,0.9929780247537255,5.392298716452743,12.765745856353591,2.113417951042611,1.1672644607224045,0.16271186440677965,0.16720554272517324,0.15679293037621722,0.18594831094831096,0.495593220338983,7.541666666666667,19.63,27.024,0.298,39312000,3.62,-2.52,,4.95,2.4,7.31,0.48,39.59,,Brewery,,,14.75,0.41,0.432510885341074
